folder,file name,image size,adjacent,initial frame,equatorial frame,equatorial size,value 0 ch0,puncta 0 ch0,x 0,y 0,w 0,h 0,quality ch0,num frame,new punctate ch0,new punctate ch1,puncta 0 ch1,quality ch1,value 0 ch1,colocalization ch0 ch1,colocalization weight ch0 ch1,new colocalization ch0 ch1,square quality,value 1 ch0,value 2 ch0,value 3 ch0,value 4 ch0,value 5 ch0,value 6 ch0,value 7 ch0,value 8 ch0,value 9 ch0,value 10 ch0,value 11 ch0,value 12 ch0,value 13 ch0,value 14 ch0,value 15 ch0,value 16 ch0,value 17 ch0,value 18 ch0,value 19 ch0,value 20 ch0,value 21 ch0,value 22 ch0,value 23 ch0,value 24 ch0,value 25 ch0,value 26 ch0,value 27 ch0,value 28 ch0,value 29 ch0,value 30 ch0,value 31 ch0,value 32 ch0,value 33 ch0,value 34 ch0,value 35 ch0,value 36 ch0,puncta 1 ch0,puncta 2 ch0,puncta 3 ch0,puncta 4 ch0,puncta 5 ch0,puncta 6 ch0,puncta 7 ch0,puncta 8 ch0,puncta 9 ch0,puncta 10 ch0,puncta 11 ch0,puncta 12 ch0,puncta 13 ch0,puncta 14 ch0,puncta 15 ch0,puncta 16 ch0,puncta 17 ch0,puncta 18 ch0,puncta 19 ch0,puncta 20 ch0,puncta 21 ch0,puncta 22 ch0,puncta 23 ch0,puncta 24 ch0,puncta 25 ch0,puncta 26 ch0,puncta 27 ch0,puncta 28 ch0,puncta 29 ch0,puncta 30 ch0,puncta 31 ch0,puncta 32 ch0,puncta 33 ch0,puncta 34 ch0,puncta 35 ch0,puncta 36 ch0,x 1,x 2,x 3,x 4,x 5,x 6,x 7,x 8,x 9,x 10,x 11,x 12,x 13,x 14,x 15,x 16,x 17,x 18,x 19,x 20,x 21,x 22,x 23,x 24,x 25,x 26,x 27,x 28,x 29,x 30,x 31,x 32,x 33,x 34,x 35,x 36,y 1,y 2,y 3,y 4,y 5,y 6,y 7,y 8,y 9,y 10,y 11,y 12,y 13,y 14,y 15,y 16,y 17,y 18,y 19,y 20,y 21,y 22,y 23,y 24,y 25,y 26,y 27,y 28,y 29,y 30,y 31,y 32,y 33,y 34,y 35,y 36,w 1,w 2,w 3,w 4,w 5,w 6,w 7,w 8,w 9,w 10,w 11,w 12,w 13,w 14,w 15,w 16,w 17,w 18,w 19,w 20,w 21,w 22,w 23,w 24,w 25,w 26,w 27,w 28,w 29,w 30,w 31,w 32,w 33,w 34,w 35,w 36,h 1,h 2,h 3,h 4,h 5,h 6,h 7,h 8,h 9,h 10,h 11,h 12,h 13,h 14,h 15,h 16,h 17,h 18,h 19,h 20,h 21,h 22,h 23,h 24,h 25,h 26,h 27,h 28,h 29,h 30,h 31,h 32,h 33,h 34,h 35,h 36,puncta 1 ch1,puncta 10 ch1,puncta 11 ch1,puncta 12 ch1,puncta 13 ch1,puncta 14 ch1,puncta 15 ch1,puncta 16 ch1,puncta 17 ch1,puncta 18 ch1,puncta 19 ch1,puncta 2 ch1,puncta 20 ch1,puncta 21 ch1,puncta 22 ch1,puncta 23 ch1,puncta 24 ch1,puncta 25 ch1,puncta 26 ch1,puncta 27 ch1,puncta 28 ch1,puncta 29 ch1,puncta 3 ch1,puncta 30 ch1,puncta 31 ch1,puncta 32 ch1,puncta 33 ch1,puncta 34 ch1,puncta 35 ch1,puncta 36 ch1,puncta 4 ch1,puncta 5 ch1,puncta 6 ch1,puncta 7 ch1,puncta 8 ch1,puncta 9 ch1,value 1 ch1,value 10 ch1,value 11 ch1,value 12 ch1,value 13 ch1,value 14 ch1,value 15 ch1,value 16 ch1,value 17 ch1,value 18 ch1,value 19 ch1,value 2 ch1,value 20 ch1,value 21 ch1,value 22 ch1,value 23 ch1,value 24 ch1,value 25 ch1,value 26 ch1,value 27 ch1,value 28 ch1,value 29 ch1,value 3 ch1,value 30 ch1,value 31 ch1,value 32 ch1,value 33 ch1,value 34 ch1,value 35 ch1,value 36 ch1,value 4 ch1,value 5 ch1,value 6 ch1,value 7 ch1,value 8 ch1,value 9 ch1
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 23.nd2-output,(series 1).tif,1024,False,0,0,0.0732422,16602.76877366102,<puncta_detect_util.Puncta object at 0x7f75091f8210>,0.127441,0.0463867,0.0732422,0.0732422,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f7509135fd0>,True,9980.35844258672,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 23.nd2-output,(series 1).tif,1024,False,0,0,0.0546875,16094.312353628002,<puncta_detect_util.Puncta object at 0x7f75091f8d50>,0.213867,0.0849609,0.0546875,0.0546875,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f7509135b10>,True,19843.790528391495,1.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 23.nd2-output,(series 1).tif,1024,False,0,0,0.0654297,12018.996491606984,<puncta_detect_util.Puncta object at 0x7f75091f8950>,0.268066,0.973633,0.0654297,0.0488281,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f7509135bd0>,True,15501.071879064646,0.75,4.0,0.75,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 23.nd2-output,(series 1).tif,1024,False,0,0,0.0732422,804.5700508254918,<puncta_detect_util.Puncta object at 0x7f75091f86d0>,0.51709,0.614258,0.0732422,0.0722656,True,1,0.0,1.0,<puncta_detect_util.Puncta object at 0x7f7509135690>,True,3731.64703819364,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 23.nd2-output,(series 1).tif,1024,False,0,0,0.0371094,1473.9280567904198,<puncta_detect_util.Puncta object at 0x7f75091f80d0>,0.553711,0.725586,0.0371094,0.0371094,True,1,0.0,1.0,<puncta_detect_util.Puncta object at 0x7f7509135190>,True,8640.564274365433,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 23.nd2-output,(series 1).tif,1024,False,0,0,0.046875,19617.16505576208,<puncta_detect_util.Puncta object at 0x7f75091ffb50>,0.757812,0.0493164,0.046875,0.0458984,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f75091f8ed0>,True,22734.95045889959,1.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 23.nd2-output,(series 1).tif,1024,False,0,0,0.0605469,173.9490850740849,<puncta_detect_util.Puncta object at 0x7f75091f8e10>,0.803711,0.954102,0.0605469,0.0585938,True,1,0.0,0.0,<puncta_detect_util.Puncta object at 0x7f7509135ad0>,True,892.3750440274766,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.0537109,19972.352365399714,<puncta_detect_util.Puncta object at 0x7f75092429d0>,0.0327148,0.418945,0.0537109,0.0527344,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f7509121f10>,True,22214.5830813807,0.6666666666666666,3.0,0.6666666666666666,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.0546875,228.70292499871493,<puncta_detect_util.Puncta object at 0x7f7509121190>,0.214844,0.65918,0.0546875,0.0527344,True,1,0.0,0.0,<puncta_detect_util.Puncta object at 0x7f75091dc8d0>,True,1138.7759168168732,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.0615234,20421.305815496577,<puncta_detect_util.Puncta object at 0x7f7509122550>,0.390137,0.291016,0.0615234,0.0605469,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f7509121850>,True,18086.869807043226,1.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.0371094,96.09857021689095,<puncta_detect_util.Puncta object at 0x7f7509121e10>,0.693359,0.824219,0.0351562,0.0371094,True,1,0.0,0.0,<puncta_detect_util.Puncta object at 0x7f7509121890>,True,364.6527513416818,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.108398,13038.992433667865,<puncta_detect_util.Puncta object at 0x7f7509122710>,0.722168,0.384277,0.108398,0.102539,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f75091212d0>,True,11389.356359612124,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.0566406,6311.164883906691,<puncta_detect_util.Puncta object at 0x7f7509122610>,0.8125,0.699707,0.0566406,0.0556641,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f75091215d0>,True,13225.261283278962,0.2222222222222222,9.0,0.2222222222222222,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 11.nd2-output,(series 1).tif,1024,False,0,0,0.0419922,22968.61553877557,<puncta_detect_util.Puncta object at 0x7f7509122bd0>,0.966309,0.697266,0.0419922,0.0410156,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f75091dc450>,True,24530.994157843823,1.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 2.nd2-output,(series 1).tif,1024,False,0,0,0.0654297,14982.885188576854,<puncta_detect_util.Puncta object at 0x7f75091ffe50>,0.254395,0.813477,0.0654297,0.0644531,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f75091f8790>,True,15608.40533719062,0.5,4.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 2.nd2-output,(series 1).tif,1024,False,0,0,0.0595703,14706.651932491062,<puncta_detect_util.Puncta object at 0x7f75091f8490>,0.565918,0.34082,0.0595703,0.0566406,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f7509122910>,True,15357.131375227687,1.0,4.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 2.nd2-output,(series 1).tif,1024,False,0,0,0.0429688,24831.254097675515,<puncta_detect_util.Puncta object at 0x7f7509242c50>,0.898438,0.166016,0.0390625,0.0429688,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f75091dca90>,True,22955.464975859843,1.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 8.nd2-output,(series 1).tif,1024,False,0,0,0.0625,22710.19944434764,<puncta_detect_util.Puncta object at 0x7f750910e450>,0.544922,0.556641,0.0625,0.0625,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f75091da890>,True,17280.94727219589,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 8.nd2-output,(series 1).tif,1024,False,0,0,0.0605469,13168.24947155709,<puncta_detect_util.Puncta object at 0x7f750910e310>,0.666504,0.489258,0.0595703,0.0605469,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f7509121c90>,True,16369.047859133167,0.5,2.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 8.nd2-output,(series 1).tif,1024,False,0,0,0.0371094,23882.05910601027,<puncta_detect_util.Puncta object at 0x7f75091da750>,0.676758,0.577148,0.0371094,0.0371094,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f75091d1190>,True,26235.727937480748,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured_1.nd2-output,(series 1).tif,1024,False,0,0,0.0703125,8505.036069157391,<puncta_detect_util.Puncta object at 0x7f75091d1e10>,0.239746,0.643555,0.0693359,0.0703125,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f7509121510>,True,17697.119680032167,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured_1.nd2-output,(series 1).tif,1024,False,0,0,0.0908203,3607.9768812409284,<puncta_detect_util.Puncta object at 0x7f7509121350>,0.746582,0.434082,0.0888672,0.0908203,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f7509135c10>,True,12349.811673170407,0.25,4.0,0.25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
